# mechanical audit baseline for all 1,374 active official rows; not a semantic completion audit
# deprecated source rows are retained but excluded from this active ledger
# Unlinked rows are Unreviewed, never automatically treated as unimplemented
# platform_limited rows remain in the ledger and are separated from general Adapter work
exchange	official_product	interface	method	path_or_message	operation_id	lifecycle	exposure	platform_boundary	platform_decision	local_operations	bridge_status	coverage_locator	coverage_state	rust_status	rust_locators	schema_status	schema_locator	codegen_status	codegen_locator	Python_status	Python_locator	Dart_status	Dart_locator	TypeScript_status	TypeScript_locator	verification	audit_status	mapping_names	next_batch
Binance	Exchange Link REST	Http	GET	/sapi/v1/broker/subAccountApi	querySubAccountApiKey	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Exchange Link REST	Http	GET	/sapi/v1/broker/subAccountApi/commission/coinFutures	querySubAccountCoinFuturesCommissionAdjustment	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Exchange Link REST	Http	GET	/sapi/v1/broker/subAccountApi/commission/futures	querySubAccountUsdtFuturesCommissionAdjustment	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Exchange Link REST	Http	GET	/sapi/v1/broker/subAccountApi/ipRestriction	getIpRestrictionForSubAccountApiKey	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Exchange Link REST	Http	GET	/sapi/v1/broker/transfer	querySubAccountTransferHistorySpot	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Exchange Link REST	Http	GET	/sapi/v1/broker/transfer/futures	querySubAccountTransferHistoryFutures	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Exchange Link REST	Http	GET	/sapi/v1/broker/universalTransfer	queryUniversalTransferHistory	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Exchange Link REST	Http	GET	/sapi/v2/broker/subAccount/depositHist	getSubAccountDepositHistoryV2	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Exchange Link REST	Http	GET	/sapi/v3/broker/subAccount/futuresSummary	querySubAccountFuturesAssetInfo	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Exchange Link REST	Http	POST	/sapi/v1/broker/futures/accountTransfer	futuresTransferForLinkSubAccount	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Exchange Link REST	Http	POST	/sapi/v1/broker/subAccount	createASubAccount	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Exchange Link REST	Http	POST	/sapi/v1/broker/subAccount/bnbBurn/marginInterest	enableOrDisableBnbBurnForSubAccountMarginInterest	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Exchange Link REST	Http	POST	/sapi/v1/broker/subAccount/bnbBurn/spot	enableOrDisableBnbBurnForSubAccountSpotAndMargin	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Exchange Link REST	Http	POST	/sapi/v1/broker/subAccount/futures	enableFuturesForSubAccount	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Exchange Link REST	Http	POST	/sapi/v1/broker/subAccountApi	createApiKeyForSubAccount	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Exchange Link REST	Http	POST	/sapi/v1/broker/subAccountApi/commission	changeSubAccountCommission	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Exchange Link REST	Http	POST	/sapi/v1/broker/subAccountApi/commission/coinFutures	changeSubAccountCoinFuturesCommissionAdjustment	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Exchange Link REST	Http	POST	/sapi/v1/broker/subAccountApi/commission/futures	changeSubAccountUsdtFuturesCommissionAdjustment	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Exchange Link REST	Http	POST	/sapi/v1/broker/subAccountApi/permission	changeSubAccountApiPermission	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Exchange Link REST	Http	POST	/sapi/v1/broker/subAccountApi/permission/universalTransfer	enableUniversalTransferPermissionForSubAccountApiKey	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Exchange Link REST	Http	POST	/sapi/v1/broker/transfer	subAccountTransferSpot	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Exchange Link REST	Http	POST	/sapi/v1/broker/transfer/futures	subAccountTransferFutures	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Exchange Link REST	Http	POST	/sapi/v1/broker/universalTransfer	universalTransfer	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Exchange Link REST	Http	POST	/sapi/v2/broker/subAccountApi/ipRestriction	updateIpRestrictionForSubAccountApiKey	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Fiat REST	Http	GET	/sapi/v1/fiat/get-order-detail	getOrderDetail	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Fiat REST	Http	GET	/sapi/v1/fiat/orders	getFiatDepositWithdrawHistory	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Fiat REST	Http	GET	/sapi/v1/fiat/payments	getFiatPaymentsHistory	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Fiat REST	Http	POST	/sapi/v1/fiat/deposit	deposit	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Fiat REST	Http	POST	/sapi/v2/fiat/withdraw	fiatWithdraw	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Fund Account REST	Http	GET	/sapi/v1/capital-connect/redemption/calendar	redemptionCalendar	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Fund Account REST	Http	GET	/sapi/v1/vip/fund-info/fund-info-basic-info	queryFundInfoForFundManager	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Fund Account REST	Http	GET	/sapi/v1/vip/fund-info/fund-investor-his-info	queryInvestorOperationHistory	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Fund Account REST	Http	GET	/sapi/v1/vip/fund-info/fund-nav-info	queryFundNavHistory	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Futures (COIN-M) REST	Http	DELETE	/dapi/v1/allOpenOrders	cancelAllOpenOrders	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Futures (COIN-M) REST	Http	DELETE	/dapi/v1/batchOrders	cancelMultipleOrders	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Futures (COIN-M) REST	Http	DELETE	/dapi/v1/listenKey	closeUserDataStream	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Futures (COIN-M) REST	Http	DELETE	/dapi/v1/order	cancelOrder	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/account	accountInformation	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/adlQuantile	positionAdlQuantileEstimation	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/aggTrades	compressedAggregateTradesList	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
